id_user_hash,user_hospital,user_specialty,user_subspecialty,user_education_level,user_gender,user_age_range,is_user_working,user_created_at,id_exam,exam_created_at,id_case,id_question,user_answer,is_user_answer_correct,country_user_made_the_exam,city_user_made_the_exam
fa93a131d9175f0e5c32f8f0414b9f6aef497db5ab918514c574ac30a8ea75ed,"UMAE Hospital de Especialidades CMN La Raza, IMSS",NULL,NULL,NULL,NULL,NULL,NULL,2024-02-20 3:20:06,895492359202,2025-02-08 4:43:50,828965380693,832250567826,Canagliflozina,CORRECTA,MX,Azcapotzalco
a02b72b676ecd448e780b9af53d2ad4a5941c133fb4e01e3e61865d3c6d30dc2,Hospital Civil de Guadalajara Fray Antonio Alcalde,Cardiología Clínica,Imagenología Cardiovascular (TAC y RM),Residente de especialidad,Hombre,28-32,NULL,2025-01-17 5:26:34,381282722335,2025-02-08 4:50:44,307921826773,987554236949,Suspender dapagliflozina e iniciar canagliflozina,CORRECTA,MX,Guadalajara
fa93a131d9175f0e5c32f8f0414b9f6aef497db5ab918514c574ac30a8ea75ed,"UMAE Hospital de Especialidades CMN La Raza, IMSS",NULL,NULL,NULL,NULL,NULL,NULL,2024-02-20 3:20:06,154501591649,2025-02-08 5:21:37,882023612816,127545465920,Canagliflozina,CORRECTA,MX,Azcapotzalco
fa93a131d9175f0e5c32f8f0414b9f6aef497db5ab918514c574ac30a8ea75ed,"UMAE Hospital de Especialidades CMN La Raza, IMSS",NULL,NULL,NULL,NULL,NULL,NULL,2024-02-20 3:20:06,154501591649,2025-02-08 5:21:37,871493591896,881768064506,Infección de vías urinarias,CORRECTA,MX,Azcapotzalco
fa93a131d9175f0e5c32f8f0414b9f6aef497db5ab918514c574ac30a8ea75ed,"UMAE Hospital de Especialidades CMN La Raza, IMSS",NULL,NULL,NULL,NULL,NULL,NULL,2024-02-20 3:20:06,154501591649,2025-02-08 5:21:37,274993632305,508538415750,Hipoglucemia,CORRECTA,MX,Azcapotzalco
c48d11fee268f624334d8823cd4f12f79d706b8412bc55de0265860a90f8c7b7,"UMAE No. 2 Hospital de Especialidades CMN del Noroeste, IMSS Cd. Obregón",Cardiología Clínica,Cardiología Intervencionista,Residente de especialidad R3,Hombre,28-32,NULL,2024-10-17 2:53:45,509979589214,2025-02-08 6:20:11,247539514570,836427972263,100 mg cada 24 horas,CORRECTA,MX,Culiacán
c48d11fee268f624334d8823cd4f12f79d706b8412bc55de0265860a90f8c7b7,"UMAE No. 2 Hospital de Especialidades CMN del Noroeste, IMSS Cd. Obregón",Cardiología Clínica,Cardiología Intervencionista,Residente de especialidad R3,Hombre,28-32,NULL,2024-10-17 2:53:45,509979589214,2025-02-08 6:20:11,828965380693,832250567826,Canagliflozina,CORRECTA,MX,Culiacán
78d18f0c4ddfcd58e28e950132908dfa6a04359be7f47d902bd2cbb653742d85,"Hospital Regional 1º de Octubre, ISSSTE",NULL,NULL,NULL,NULL,NULL,NULL,2024-02-20 3:20:06,773996462765,2025-02-08 6:21:20,243945703533,765029757188,Canagliflozina,CORRECTA,MX,Mexico City
78d18f0c4ddfcd58e28e950132908dfa6a04359be7f47d902bd2cbb653742d85,"Hospital Regional 1º de Octubre, ISSSTE",NULL,NULL,NULL,NULL,NULL,NULL,2024-02-20 3:20:06,773996462765,2025-02-08 6:21:20,101715648550,597822451490,Canagliflozina,CORRECTA,MX,Mexico City
78d18f0c4ddfcd58e28e950132908dfa6a04359be7f47d902bd2cbb653742d85,"Hospital Regional 1º de Octubre, ISSSTE",NULL,NULL,NULL,NULL,NULL,NULL,2024-02-20 3:20:06,773996462765,2025-02-08 6:21:20,882023612816,127545465920,Canagliflozina,CORRECTA,MX,Mexico City
78d18f0c4ddfcd58e28e950132908dfa6a04359be7f47d902bd2cbb653742d85,"Hospital Regional 1º de Octubre, ISSSTE",NULL,NULL,NULL,NULL,NULL,NULL,2024-02-20 3:20:06,773996462765,2025-02-08 6:21:20,373327222341,632458155555,Menor requirimiento dialítico y mortalidad por causa renal,CORRECTA,MX,Mexico City
78d18f0c4ddfcd58e28e950132908dfa6a04359be7f47d902bd2cbb653742d85,"Hospital Regional 1º de Octubre, ISSSTE",NULL,NULL,NULL,NULL,NULL,NULL,2024-02-20 3:20:06,773996462765,2025-02-08 6:21:20,426786236151,467374717828,Canagliflozina,CORRECTA,MX,Mexico City
78d18f0c4ddfcd58e28e950132908dfa6a04359be7f47d902bd2cbb653742d85,"Hospital Regional 1º de Octubre, ISSSTE",NULL,NULL,NULL,NULL,NULL,NULL,2024-02-20 3:20:06,773996462765,2025-02-08 6:21:20,386275999557,925556067959,Menor mortalidad  y hospitalizaciones por causa cardiovascular,CORRECTA,MX,Mexico City
78d18f0c4ddfcd58e28e950132908dfa6a04359be7f47d902bd2cbb653742d85,"Hospital Regional 1º de Octubre, ISSSTE",NULL,NULL,NULL,NULL,NULL,NULL,2024-02-20 3:20:06,550026689027,2025-02-08 6:47:10,722635827435,464294931925,Suspender glimepirida e iniciar canagliflozina,CORRECTA,MX,Mexico City
78d18f0c4ddfcd58e28e950132908dfa6a04359be7f47d902bd2cbb653742d85,"Hospital Regional 1º de Octubre, ISSSTE",NULL,NULL,NULL,NULL,NULL,NULL,2024-02-20 3:20:06,550026689027,2025-02-08 6:47:10,420398091106,185612297913,100 mg cada 12 horas,INCORRECTA,MX,Mexico City
78d18f0c4ddfcd58e28e950132908dfa6a04359be7f47d902bd2cbb653742d85,"Hospital Regional 1º de Octubre, ISSSTE",NULL,NULL,NULL,NULL,NULL,NULL,2024-02-20 3:20:06,550026689027,2025-02-08 6:47:10,373327222341,632458155555,Menor requirimiento dialítico y mortalidad por causa renal,CORRECTA,MX,Mexico City
78d18f0c4ddfcd58e28e950132908dfa6a04359be7f47d902bd2cbb653742d85,"Hospital Regional 1º de Octubre, ISSSTE",NULL,NULL,NULL,NULL,NULL,NULL,2024-02-20 3:20:06,550026689027,2025-02-08 6:47:10,243945703533,765029757188,Canagliflozina,CORRECTA,MX,Mexico City
78d18f0c4ddfcd58e28e950132908dfa6a04359be7f47d902bd2cbb653742d85,"Hospital Regional 1º de Octubre, ISSSTE",NULL,NULL,NULL,NULL,NULL,NULL,2024-02-20 3:20:06,550026689027,2025-02-08 6:47:10,299836327154,353241764011,Canagliflozina,CORRECTA,MX,Mexico City
78d18f0c4ddfcd58e28e950132908dfa6a04359be7f47d902bd2cbb653742d85,"Hospital Regional 1º de Octubre, ISSSTE",NULL,NULL,NULL,NULL,NULL,NULL,2024-02-20 3:20:06,550026689027,2025-02-08 6:47:10,124038161554,324522384645,Canagliflozina,CORRECTA,MX,Mexico City
78d18f0c4ddfcd58e28e950132908dfa6a04359be7f47d902bd2cbb653742d85,"Hospital Regional 1º de Octubre, ISSSTE",NULL,NULL,NULL,NULL,NULL,NULL,2024-02-20 3:20:06,550026689027,2025-02-08 6:47:10,172868572776,730859639732,Suspender dapagliflozina e iniciar canagliflozina,CORRECTA,MX,Mexico City
78d18f0c4ddfcd58e28e950132908dfa6a04359be7f47d902bd2cbb653742d85,"Hospital Regional 1º de Octubre, ISSSTE",NULL,NULL,NULL,NULL,NULL,NULL,2024-02-20 3:20:06,550026689027,2025-02-08 6:47:10,882023612816,127545465920,Canagliflozina,CORRECTA,MX,Mexico City
78d18f0c4ddfcd58e28e950132908dfa6a04359be7f47d902bd2cbb653742d85,"Hospital Regional 1º de Octubre, ISSSTE",NULL,NULL,NULL,NULL,NULL,NULL,2024-02-20 3:20:06,550026689027,2025-02-08 6:47:10,880544085300,261946534433,Canagliflozina,CORRECTA,MX,Mexico City
78d18f0c4ddfcd58e28e950132908dfa6a04359be7f47d902bd2cbb653742d85,"Hospital Regional 1º de Octubre, ISSSTE",NULL,NULL,NULL,NULL,NULL,NULL,2024-02-20 3:20:06,550026689027,2025-02-08 6:47:10,748494876443,547616819672,Canagliflozina,CORRECTA,MX,Mexico City
78d18f0c4ddfcd58e28e950132908dfa6a04359be7f47d902bd2cbb653742d85,"Hospital Regional 1º de Octubre, ISSSTE",NULL,NULL,NULL,NULL,NULL,NULL,2024-02-20 3:20:06,550026689027,2025-02-08 6:47:10,235094532884,295543149769,Cetoacidosis euglucémica,INCORRECTA,MX,Mexico City
78d18f0c4ddfcd58e28e950132908dfa6a04359be7f47d902bd2cbb653742d85,"Hospital Regional 1º de Octubre, ISSSTE",NULL,NULL,NULL,NULL,NULL,NULL,2024-02-20 3:20:06,550026689027,2025-02-08 6:47:10,861215446355,804701181790,Canagliflozina,CORRECTA,MX,Mexico City
7543c164a055da6f985ebb08647e3d93295f521517fcf1d4f15b68c1c9a66435,"UMAE Hospital de Cardiología CMN SXXI, IMSS",Cardiología Clínica,NULL,Residente de especialidad R3,NULL,NULL,Sí,2024-02-20 3:20:06,306795249365,2025-02-08 6:58:48,420398091106,185612297913,200 mg cada 24 horas,INCORRECTA,MX,Cuauhtémoc
7543c164a055da6f985ebb08647e3d93295f521517fcf1d4f15b68c1c9a66435,"UMAE Hospital de Cardiología CMN SXXI, IMSS",Cardiología Clínica,NULL,Residente de especialidad R3,NULL,NULL,Sí,2024-02-20 3:20:06,970360276921,2025-02-08 7:25:33,871493591896,881768064506,Infección de vías urinarias,CORRECTA,MX,Benito Juarez
7543c164a055da6f985ebb08647e3d93295f521517fcf1d4f15b68c1c9a66435,"UMAE Hospital de Cardiología CMN SXXI, IMSS",Cardiología Clínica,NULL,Residente de especialidad R3,NULL,NULL,Sí,2024-02-20 3:20:06,479080906242,2025-02-08 7:38:26,995125112600,754403653529,Canagliflozina,CORRECTA,MX,Benito Juarez
f7a153791b96b3da5fce41570724c0495b4c8d6544d572c5e2c524ec2c828adc,"UMAE No. 2 Hospital de Especialidades CMN del Noroeste, IMSS Cd. Obregón",Cardiología Clínica,Rehabilitación Cardiaca,Residente de especialidad,Hombre,28-32,Sí,2024-03-22 5:48:41,533194576629,2025-02-08 8:49:06,882023612816,127545465920,Canagliflozina,CORRECTA,MX,Ciudad Obregón
ab1a2c9ae14cc694fe5edadbd070f2ad8559995d45d0313ca61acc4fb899dd15,"UMAE Hospital de Cardiología CMN SXXI, IMSS",NULL,NULL,NULL,NULL,NULL,NULL,2024-02-20 3:20:06,106118288869,2025-02-08 9:27:10,274993632305,508538415750,Cetoacidosis euglucémica,INCORRECTA,MX,Pachuca
ab1a2c9ae14cc694fe5edadbd070f2ad8559995d45d0313ca61acc4fb899dd15,"UMAE Hospital de Cardiología CMN SXXI, IMSS",NULL,NULL,NULL,NULL,NULL,NULL,2024-02-20 3:20:06,378576763279,2025-02-08 9:35:08,828965380693,832250567826,Canagliflozina,CORRECTA,MX,Pachuca
ab1a2c9ae14cc694fe5edadbd070f2ad8559995d45d0313ca61acc4fb899dd15,"UMAE Hospital de Cardiología CMN SXXI, IMSS",NULL,NULL,NULL,NULL,NULL,NULL,2024-02-20 3:20:06,402647415416,2025-02-08 9:39:02,247539514570,836427972263,200 mg cada 24 horas,INCORRECTA,MX,Pachuca
7648f385f50fa75cf7acb43d40219eb45bec067f2c12b43b2b699db0186f1f2c,"UMAE No. 34 Hospital de Especialidades, IMSS Monterrey",Cardiología Clínica,NULL,Residente de especialidad R3,Hombre,28-32,NULL,2025-01-04 4:17:26,826215672162,2025-02-08 10:38:48,299836327154,353241764011,Metformina,INCORRECTA,MX,San Pedro
c48d11fee268f624334d8823cd4f12f79d706b8412bc55de0265860a90f8c7b7,"UMAE No. 2 Hospital de Especialidades CMN del Noroeste, IMSS Cd. Obregón",Cardiología Clínica,Cardiología Intervencionista,Residente de especialidad R3,Hombre,28-32,NULL,2024-10-17 2:53:45,866701386770,2025-02-08 15:46:59,133911959908,417183668043,Canagliflozina,CORRECTA,MX,Culiacán
c48d11fee268f624334d8823cd4f12f79d706b8412bc55de0265860a90f8c7b7,"UMAE No. 2 Hospital de Especialidades CMN del Noroeste, IMSS Cd. Obregón",Cardiología Clínica,Cardiología Intervencionista,Residente de especialidad R3,Hombre,28-32,NULL,2024-10-17 2:53:45,866701386770,2025-02-08 15:46:59,420398091106,185612297913,100 mg cada 24 horas,INCORRECTA,MX,Culiacán
44236dfff7d7d3d624f07e4a0b81d284771603f3b5cb4cf44b163432bc828226,"UMAE No. 71 Hospital de Especialidades, IMSS Torreón",Cardiología Clínica,Ecocardiografía Adultos,Especialista,Mujer,28-32,NULL,2025-01-21 13:40:24,461939848558,2025-02-08 18:39:04,479031265044,555592234422,Canagliflozina,CORRECTA,MX,Torreón
12c60fe3f5db4176a4797acf55ac1dcc4e56f946917fd03172c892165953fd61,"UMAE Hospital de Cardiología CMN SXXI, IMSS",NULL,NULL,NULL,NULL,NULL,NULL,2024-02-20 3:20:06,647934854578,2025-02-08 19:54:49,649113701688,483481238518,Canagliflozina,CORRECTA,MX,Mexico City
6dc84239bc405a109aff665bbc36a8d1371dc21f8330447b3a4b4b22128d937c,"Hospital Regional 1º de Octubre, ISSSTE",NULL,NULL,NULL,NULL,NULL,NULL,2024-02-20 3:20:06,709639213594,2025-02-08 19:56:18,307921826773,987554236949,Aumentar la dosis de dapagliflozina,INCORRECTA,MX,Azcapotzalco
5bc0d0449aa517335370c46ccbfe6127d2f460a7d2cb5721a177f0c95f0239d0,"UMAE No. 2 Hospital de Especialidades CMN del Noroeste, IMSS Cd. Obregón",Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad R3,Hombre,28-32,NULL,2025-01-20 1:33:24,815425262513,2025-02-08 19:56:20,426786236151,467374717828,Canagliflozina,CORRECTA,MX,Hermosillo
5bc0d0449aa517335370c46ccbfe6127d2f460a7d2cb5721a177f0c95f0239d0,"UMAE No. 2 Hospital de Especialidades CMN del Noroeste, IMSS Cd. Obregón",Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad R3,Hombre,28-32,NULL,2025-01-20 1:33:24,815425262513,2025-02-08 19:56:20,871493591896,881768064506,Infección de vías urinarias,CORRECTA,MX,Hermosillo
8150591466e700cd3171d7ad6a0d74defb84b722299a29b6709e083cabcc255d,"UMAE Hospital de Cardiología CMN SXXI, IMSS",NULL,NULL,Residente de especialidad R3,Hombre,28-32,Sí,2024-01-31 2:10:58,335104935908,2025-02-08 20:05:16,382069957680,467207096208,Canagliflozina,CORRECTA,MX,Benito Juarez
8150591466e700cd3171d7ad6a0d74defb84b722299a29b6709e083cabcc255d,"UMAE Hospital de Cardiología CMN SXXI, IMSS",NULL,NULL,Residente de especialidad R3,Hombre,28-32,Sí,2024-01-31 2:10:58,213529779642,2025-02-08 20:23:28,274993632305,508538415750,Hipoglucemia,CORRECTA,MX,Benito Juarez
8150591466e700cd3171d7ad6a0d74defb84b722299a29b6709e083cabcc255d,"UMAE Hospital de Cardiología CMN SXXI, IMSS",NULL,NULL,Residente de especialidad R3,Hombre,28-32,Sí,2024-01-31 2:10:58,213529779642,2025-02-08 20:23:28,124038161554,324522384645,Canagliflozina,CORRECTA,MX,Benito Juarez
12c60fe3f5db4176a4797acf55ac1dcc4e56f946917fd03172c892165953fd61,"UMAE Hospital de Cardiología CMN SXXI, IMSS",NULL,NULL,NULL,NULL,NULL,NULL,2024-02-20 3:20:06,697231909389,2025-02-08 20:48:41,811397706897,132361979824,Canagliflozina,CORRECTA,MX,Mexico City
b92c33140c3d8eafcd25938ce2ab8386cf8acfa4b2d431f189779d6368f6bc99,Hospital Civil de Guadalajara Fray Antonio Alcalde,Cardiología Clínica,NULL,Residente de especialidad,Hombre,28-32,No,2023-10-27 2:55:02,897874139791,2025-02-08 21:06:33,861215446355,804701181790,Canagliflozina,CORRECTA,MX,Zapopan
b41b4505b5534a21e2febfea2f145d9a4d4b6afb16f4d52a9ded164ff7fac0f5,"UMAE Hospital de Especialidades CMN La Raza, IMSS",NULL,NULL,NULL,NULL,NULL,NULL,2024-02-20 3:20:06,352235703773,2025-02-08 21:06:56,244557541550,763613203988,200 mg cada 24 horas,INCORRECTA,MX,Cuauhtémoc
d8d1aff6f9534f9f484cb60a494a007d74e390806cfe29ef3e14b2a20fceb1de,Hospital Civil de Guadalajara Fray Antonio Alcalde,Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad,Mujer,28-32,NULL,2023-11-09 0:24:49,899318879852,2025-02-08 22:18:43,649113701688,483481238518,Canagliflozina,CORRECTA,MX,Iztapalapa
bdaeb2d8853db59ffa0719a047c11b30aa1477dee8f3da92cdbf47d61d6a27b0,"Hospital Regional “Valentín Gómez Farías”, ISSSTE, Guadalajara",Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad R3,Mujer,28-32,Sí,2024-01-04 2:14:04,101502320341,2025-02-08 22:32:36,247539514570,836427972263,100 mg cada 24 horas,CORRECTA,MX,Guadalajara
66c0512b751595e9941f2012ccc1b7d880054217940d9c2b92eee9c185c76143,"UMAE No. 34 Hospital de Especialidades, IMSS Monterrey",NULL,NULL,NULL,NULL,NULL,NULL,2024-06-26 1:35:01,645271109586,2025-02-08 22:39:05,426786236151,467374717828,Canagliflozina,CORRECTA,MX,San Nicolás de los Garza
0a4ef0dda300bec8c6c9837e2100b0f4144db218eb291202ccdf7274a8fec7a4,"UMAE No. 34 Hospital de Especialidades, IMSS Monterrey",NULL,NULL,NULL,NULL,NULL,NULL,2024-06-26 1:35:01,129347253391,2025-02-08 22:49:08,722635827435,464294931925,Suspender glimepirida e iniciar canagliflozina,CORRECTA,MX,General Escobedo
eaf2613da36e530eaa48f5ed2749933a77bd2220e06464d76cd4753d1f620a49,"UMAE Hospital de Cardiología CMN SXXI, IMSS",Cardiología Clínica,NULL,NULL,NULL,NULL,Sí,2024-02-20 3:20:06,183672395648,2025-02-08 23:03:13,312955657979,921520581524,Canagliflozina,CORRECTA,MX,Iztapalapa
0a4ef0dda300bec8c6c9837e2100b0f4144db218eb291202ccdf7274a8fec7a4,"UMAE No. 34 Hospital de Especialidades, IMSS Monterrey",NULL,NULL,NULL,NULL,NULL,NULL,2024-06-26 1:35:01,914319633532,2025-02-08 23:12:10,172868572776,730859639732,Suspender dapagliflozina e iniciar canagliflozina,CORRECTA,MX,General Escobedo
0a4ef0dda300bec8c6c9837e2100b0f4144db218eb291202ccdf7274a8fec7a4,"UMAE No. 34 Hospital de Especialidades, IMSS Monterrey",NULL,NULL,NULL,NULL,NULL,NULL,2024-06-26 1:35:01,914319633532,2025-02-08 23:12:10,235094532884,295543149769,Cetoacidosis euglucémica,INCORRECTA,MX,General Escobedo
d5e9d9e5f859d222df811bf60935535fa0693f1212c6a45a6b615c61b7aa91ed,"UMAE Hospital de Cardiología CMN SXXI, IMSS",NULL,NULL,Residente de especialidad R3,NULL,NULL,NULL,2024-02-20 3:20:06,400755669199,2025-02-08 23:16:45,732853430059,728742011873,Empagliflozina,INCORRECTA,MX,Iztapalapa
bdaeb2d8853db59ffa0719a047c11b30aa1477dee8f3da92cdbf47d61d6a27b0,"Hospital Regional “Valentín Gómez Farías”, ISSSTE, Guadalajara",Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad R3,Mujer,28-32,Sí,2024-01-04 2:14:04,760648400334,2025-02-08 23:18:34,426786236151,467374717828,Canagliflozina,CORRECTA,MX,Guadalajara
bdaeb2d8853db59ffa0719a047c11b30aa1477dee8f3da92cdbf47d61d6a27b0,"Hospital Regional “Valentín Gómez Farías”, ISSSTE, Guadalajara",Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad R3,Mujer,28-32,Sí,2024-01-04 2:14:04,760648400334,2025-02-08 23:18:34,101715648550,597822451490,Canagliflozina,CORRECTA,MX,Guadalajara
bdaeb2d8853db59ffa0719a047c11b30aa1477dee8f3da92cdbf47d61d6a27b0,"Hospital Regional “Valentín Gómez Farías”, ISSSTE, Guadalajara",Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad R3,Mujer,28-32,Sí,2024-01-04 2:14:04,760648400334,2025-02-08 23:18:34,312955657979,921520581524,Canagliflozina,CORRECTA,MX,Guadalajara
bdaeb2d8853db59ffa0719a047c11b30aa1477dee8f3da92cdbf47d61d6a27b0,"Hospital Regional “Valentín Gómez Farías”, ISSSTE, Guadalajara",Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad R3,Mujer,28-32,Sí,2024-01-04 2:14:04,760648400334,2025-02-08 23:18:34,386275999557,925556067959,Menor mortalidad  y hospitalizaciones por causa cardiovascular,CORRECTA,MX,Guadalajara
bdaeb2d8853db59ffa0719a047c11b30aa1477dee8f3da92cdbf47d61d6a27b0,"Hospital Regional “Valentín Gómez Farías”, ISSSTE, Guadalajara",Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad R3,Mujer,28-32,Sí,2024-01-04 2:14:04,760648400334,2025-02-08 23:18:34,420398091106,185612297913,100 mg cada 24 horas,INCORRECTA,MX,Guadalajara
bdaeb2d8853db59ffa0719a047c11b30aa1477dee8f3da92cdbf47d61d6a27b0,"Hospital Regional “Valentín Gómez Farías”, ISSSTE, Guadalajara",Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad R3,Mujer,28-32,Sí,2024-01-04 2:14:04,760648400334,2025-02-08 23:18:34,373327222341,632458155555,Menor requirimiento dialítico y mortalidad por causa renal,CORRECTA,MX,Guadalajara
bdaeb2d8853db59ffa0719a047c11b30aa1477dee8f3da92cdbf47d61d6a27b0,"Hospital Regional “Valentín Gómez Farías”, ISSSTE, Guadalajara",Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad R3,Mujer,28-32,Sí,2024-01-04 2:14:04,760648400334,2025-02-08 23:18:34,722635827435,464294931925,Suspender glimepirida e iniciar canagliflozina,CORRECTA,MX,Guadalajara
69089b573459749900db7dc0a455e71b0fdbe3ed9a3d1b38b913952f921a59c0,"UMAE Hospital de Cardiología CMN SXXI, IMSS",Cardiología Clínica,NULL,Residente de especialidad R3,NULL,NULL,Sí,2024-02-20 3:20:06,515173997074,2025-02-08 23:38:07,323283717965,959549851334,Canagliflozina,CORRECTA,MX,Mexico City
517ad0b48d7f850438d0660ca22789538c97a9d1e0c09938c909f008936881af,"Hospital Regional “Valentín Gómez Farías”, ISSSTE, Guadalajara",Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad,Hombre,28-32,Sí,2024-01-04 14:42:47,704573090370,2025-02-08 23:50:38,880544085300,261946534433,Canagliflozina,CORRECTA,MX,Zapopan
517ad0b48d7f850438d0660ca22789538c97a9d1e0c09938c909f008936881af,"Hospital Regional “Valentín Gómez Farías”, ISSSTE, Guadalajara",Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad,Hombre,28-32,Sí,2024-01-04 14:42:47,704573090370,2025-02-08 23:50:38,124038161554,324522384645,Canagliflozina,CORRECTA,MX,Zapopan
517ad0b48d7f850438d0660ca22789538c97a9d1e0c09938c909f008936881af,"Hospital Regional “Valentín Gómez Farías”, ISSSTE, Guadalajara",Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad,Hombre,28-32,Sí,2024-01-04 14:42:47,704573090370,2025-02-08 23:50:38,172868572776,730859639732,Suspender dapagliflozina e iniciar canagliflozina,CORRECTA,MX,Zapopan
517ad0b48d7f850438d0660ca22789538c97a9d1e0c09938c909f008936881af,"Hospital Regional “Valentín Gómez Farías”, ISSSTE, Guadalajara",Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad,Hombre,28-32,Sí,2024-01-04 14:42:47,704573090370,2025-02-08 23:50:38,243945703533,765029757188,Canagliflozina,CORRECTA,MX,Zapopan
517ad0b48d7f850438d0660ca22789538c97a9d1e0c09938c909f008936881af,"Hospital Regional “Valentín Gómez Farías”, ISSSTE, Guadalajara",Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad,Hombre,28-32,Sí,2024-01-04 14:42:47,704573090370,2025-02-08 23:50:38,101715648550,597822451490,Canagliflozina,CORRECTA,MX,Zapopan
517ad0b48d7f850438d0660ca22789538c97a9d1e0c09938c909f008936881af,"Hospital Regional “Valentín Gómez Farías”, ISSSTE, Guadalajara",Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad,Hombre,28-32,Sí,2024-01-04 14:42:47,704573090370,2025-02-08 23:50:38,235094532884,295543149769,Cetoacidosis euglucémica,INCORRECTA,MX,Zapopan
517ad0b48d7f850438d0660ca22789538c97a9d1e0c09938c909f008936881af,"Hospital Regional “Valentín Gómez Farías”, ISSSTE, Guadalajara",Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad,Hombre,28-32,Sí,2024-01-04 14:42:47,704573090370,2025-02-08 23:50:38,386275999557,925556067959,Menor mortalidad  y hospitalizaciones por causa cardiovascular,CORRECTA,MX,Zapopan
517ad0b48d7f850438d0660ca22789538c97a9d1e0c09938c909f008936881af,"Hospital Regional “Valentín Gómez Farías”, ISSSTE, Guadalajara",Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad,Hombre,28-32,Sí,2024-01-04 14:42:47,704573090370,2025-02-08 23:50:38,420398091106,185612297913,100 mg cada 12 horas,INCORRECTA,MX,Zapopan
517ad0b48d7f850438d0660ca22789538c97a9d1e0c09938c909f008936881af,"Hospital Regional “Valentín Gómez Farías”, ISSSTE, Guadalajara",Cardiología Clínica,Ecocardiografía Adultos,Residente de especialidad,Hombre,28-32,Sí,2024-01-04 14:42:47,704573090370,2025-02-08 23:50:38,732853430059,728742011873,Canagliflozina,CORRECTA,MX,Zapopan
91139ffed6311adeb4a4777743f7b4aaafa84ad4d257c8233a2d5c5edf5ec351,"Centro Médico Nacional 20 de Noviembre, ISSSTE",Cardiología Clínica,Rehabilitación Cardiaca,Residente de especialidad,Hombre,28-32,NULL,2023-10-27 17:40:37,144716561002,2025-02-08 23:55:32,133911959908,417183668043,Canagliflozina,CORRECTA,MX,Mexico City
84b34c4613fd84e5db97567491c954382c10499e537c1b35010a96dbeed96e56,"Instituto Nacional de Cardiología, SS",NULL,NULL,NULL,NULL,NULL,NULL,2024-06-26 1:35:01,823150381936,2025-02-09 1:03:22,172868572776,730859639732,Suspender dapagliflozina e iniciar canagliflozina,CORRECTA,MX,Querétaro City
b79aebeabb52c6754b599e55a00bdca3cfd75dbce3666210f683069914a35a28,"UMAE Hospital de Cardiología CMN SXXI, IMSS",NULL,NULL,NULL,NULL,NULL,NULL,2024-02-20 3:20:06,134885615465,2025-02-09 1:31:09,373327222341,632458155555,Menor requirimiento dialítico y mortalidad por causa renal,CORRECTA,MX,Benito Juárez
b2d11b7012f62457e783461a72ccea120075ee6558c7d5681d4fd559f047e862,"ISSSTE, Puebla",Cardiología Clínica,Electrofisiología,Residente de especialidad,Hombre,28-32,Sí,2023-10-27 2:46:19,932497165366,2025-02-09 2:10:56,811397706897,132361979824,Canagliflozina,CORRECTA,MX,Puebla City
2e90a438da1ea1aa58197f6d079a46aff13e3710a4b49bb026d721d326a169e7,"Centro Médico Nacional 20 de Noviembre, ISSSTE",Cardiología Clínica,Cardiología Intervencionista,Residente de especialidad R3,Hombre,28-32,NULL,2025-01-30 19:27:44,578459074993,2025-02-09 2:20:08,274993632305,508538415750,Cetoacidosis euglucémica,INCORRECTA,MX,Iztapalapa
2e90a438da1ea1aa58197f6d079a46aff13e3710a4b49bb026d721d326a169e7,"Centro Médico Nacional 20 de Noviembre, ISSSTE",Cardiología Clínica,Cardiología Intervencionista,Residente de especialidad R3,Hombre,28-32,NULL,2025-01-30 19:27:44,131253777848,2025-02-09 2:46:19,498202451851,826237798183,Canagliflozina,CORRECTA,MX,Iztapalapa
2e90a438da1ea1aa58197f6d079a46aff13e3710a4b49bb026d721d326a169e7,"Centro Médico Nacional 20 de Noviembre, ISSSTE",Cardiología Clínica,Cardiología Intervencionista,Residente de especialidad R3,Hombre,28-32,NULL,2025-01-30 19:27:44,131253777848,2025-02-09 2:46:19,811397706897,132361979824,Canagliflozina,CORRECTA,MX,Iztapalapa
